DATE;TIME;Sensor1;Sensor2;Sensor3;Sensor4
2024-07-10;06:39:00;24,441;24,795;24,556;24,334
2024-07-10;06:44:00;24,465;24,956;24,554;24,278
2024-07-10;06:49:00;24,472;25,056;24,53;24,334
2024-07-10;06:54:00;24,489;25,029;24,503;24,361
2024-07-10;06:59:00;24,42;24,914;24,436;24,298
2024-07-10;07:04:00;24,549;24,891;24,557;24,377
2024-07-10;07:09:00;24,631;25,147;24,664;24,433
2024-07-10;07:14:00;24,594;25,151;24,667;24,467
2024-07-10;07:19:00;24,53;24,991;24,653;24,371
2024-07-10;07:24:00;24,54;24,924;24,732;24,37
2024-07-10;07:29:00;24,546;24,936;24,734;24,37
2024-07-10;07:34:00;24,545;24,971;24,618;24,384
2024-07-10;07:39:00;24,512;24,916;24,581;24,43
2024-07-10;07:44:00;24,451;24,783;24,546;24,37
2024-07-10;07:49:00;24,422;24,818;24,457;24,367
2024-07-10;07:54:00;24,422;24,852;24,535;24,29
2024-07-10;07:59:00;24,415;24,778;24,502;24,253
2024-07-10;08:04:00;24,36;24,784;24,425;24,296
2024-07-10;08:09:00;24,321;24,74;24,394;24,216
2024-07-10;08:14:00;24,331;24,783;24,459;24,185
2024-07-10;08:19:00;24,406;24,692;24,583;24,236
2024-07-10;08:24:00;24,443;24,815;24,553;24,25
2024-07-10;08:29:00;24,323;24,701;24,447;24,265
2024-07-10;08:34:00;24,358;24,864;24,443;24,29
2024-07-10;08:39:00;24,345;24,733;24,466;24,131
2024-07-10;08:44:00;24,303;24,748;24,394;24,12
2024-07-10;08:49:00;24,312;24,735;24,408;24,12
2024-07-10;08:54:00;24,373;24,421;24,585;23,909
2024-07-10;08:59:00;24,376;24,077;24,714;23,554
2024-07-10;09:04:00;24,193;23,175;24,661;22,869
2024-07-10;09:09:00;24,087;23,565;24,5;22,677
2024-07-10;09:14:00;24,124;23,649;24,5;22,75
2024-07-10;09:19:00;24,132;23,591;24,5;22,75
2024-07-10;09:24:00;24,129;23,533;24,5;22,749
2024-07-10;09:29:00;24,117;23,48;24,44;22,63
2024-07-10;09:34:00;24,092;23,431;24,37;22,608
2024-07-10;09:39:00;24,074;23,395;24,37;22,503
2024-07-10;09:44:00;24,048;23,369;24,327;22,5
2024-07-10;09:49:00;24,02;23,305;24,25;22,465
2024-07-10;09:54:00;23,992;23,29;24,25;22,37
2024-07-10;09:59:00;23,961;23,238;24,244;22,37
2024-07-10;10:04:00;23,922;23,201;24,123;22,369
2024-07-10;10:09:00;23,894;23,172;24,12;22,261
2024-07-10;10:14:00;23,869;23,149;24,12;22,25
2024-07-10;10:19:00;23,844;23,087;24,044;22,238
2024-07-10;10:24:00;23,818;23,061;24;22,12
2024-07-10;10:29:00;23,798;23,036;24;22,12
2024-07-10;10:34:00;23,771;23,013;23,998;22,12
2024-07-10;10:39:00;23,744;22,985;23,879;22,12
2024-07-10;10:44:00;23,715;22,962;23,87;22,114
2024-07-10;10:49:00;23,688;22,95;23,87;22,001
2024-07-10;10:54:00;23,669;22,923;23,87;22
2024-07-10;10:59:00;23,649;22,895;23,797;22
2024-07-10;11:04:00;23,62;22,869;23,75;22
2024-07-10;11:09:00;23,602;22,858;23,75;22
2024-07-10;11:14:00;23,579;22,843;23,75;22
2024-07-10;11:19:00;23,556;22,849;23,75;21,94
2024-07-10;11:24:00;23,544;22,817;23,75;21,902
2024-07-10;11:29:00;23,523;22,809;23,675;21,87
2024-07-10;11:34:00;23,511;22,785;23,62;21,87
2024-07-10;11:39:00;23,496;22,777;23,62;21,87
2024-07-10;11:44:00;23,475;22,755;23,62;21,87
2024-07-10;11:49:00;23,455;22,743;23,62;21,87
2024-07-10;11:54:00;23,441;22,727;23,62;21,869
2024-07-10;11:59:00;23,433;22,733;23,62;21,785
2024-07-10;12:04:00;23,42;22,718;23,619;21,865
2024-07-10;12:09:00;23,41;22,723;23,563;21,756
2024-07-10;12:14:00;23,399;22,718;23,501;21,752
2024-07-10;12:19:00;23,392;22,693;23,5;21,751
2024-07-10;12:24:00;23,383;22,672;23,5;21,75
2024-07-10;12:29:00;23,38;22,669;23,5;21,75
2024-07-10;12:34:00;23,369;22,665;23,5;21,75
2024-07-10;12:39:00;23,347;22,677;23,5;21,75
2024-07-10;12:44:00;23,335;22,659;23,5;21,75
2024-07-10;12:49:00;23,329;22,652;23,5;21,75
2024-07-10;12:54:00;23,32;22,618;23,5;21,75
2024-07-10;12:59:00;23,313;22,61;23,46;21,75
2024-07-10;13:04:00;23,304;22,6;23,373;21,737
2024-07-10;13:09:00;23,298;22,604;23,37;21,732
2024-07-10;13:14:00;23,287;22,583;23,37;21,633
2024-07-10;13:19:00;23,273;22,579;23,37;21,621
2024-07-10;13:24:00;23,259;22,563;23,37;21,621
2024-07-10;13:29:00;23,259;22,562;23,37;21,62
2024-07-10;13:34:00;23,246;22,558;23,37;21,62
2024-07-10;13:39:00;23,241;22,546;23,37;21,62
2024-07-10;13:44:00;23,234;22,53;23,37;21,62
2024-07-10;13:49:00;23,221;22,535;23,37;21,62
2024-07-10;13:54:00;23,219;22,538;23,37;21,62
2024-07-10;13:59:00;23,212;22,544;23,37;21,62
2024-07-10;14:04:00;23,21;22,545;23,37;21,62
2024-07-10;14:09:00;23,205;22,544;23,35;21,62
2024-07-10;14:14:00;23,208;22,565;23,274;21,62
2024-07-10;14:19:00;23,204;22,557;23,279;21,62
2024-07-10;14:24:00;23,194;22,553;23,252;21,62
2024-07-10;14:29:00;23,187;22,546;23,25;21,62
2024-07-10;14:34:00;23,186;22,549;23,25;21,62
2024-07-10;14:39:00;23,188;22,535;23,25;21,62
2024-07-10;14:44:00;23,184;22,529;23,25;21,62
2024-07-10;14:49:00;23,174;22,526;23,25;21,62
2024-07-10;14:54:00;23,173;22,535;23,25;21,62
2024-07-10;14:59:00;23,175;22,536;23,25;21,62
2024-07-10;15:04:00;23,174;22,538;23,25;21,62
2024-07-10;15:09:00;23,179;22,52;23,25;21,62
2024-07-10;15:14:00;23,173;22,51;23,25;21,62
2024-07-10;15:19:00;23,158;22,509;23,25;21,62
2024-07-10;15:24:00;23,162;22,515;23,25;21,62
2024-07-10;15:29:00;23,153;22,513;23,25;21,62
2024-07-10;15:34:00;23,151;22,5;23,25;21,62
2024-07-10;15:39:00;23,153;22,481;23,25;21,62
2024-07-10;15:44:01;23,154;22,486;23,25;21,619
2024-07-10;15:49:00;23,142;22,37;23,25;21,513
2024-07-10;15:54:00;23,114;22,338;23,15;21,5
2024-07-10;15:59:00;23,105;22,309;23,12;21,5
2024-07-10;16:04:00;23,062;22,28;23,12;21,499
2024-07-10;16:09:00;23,048;22,287;23,12;21,5
2024-07-10;16:14:00;23,041;22,278;23,12;21,5
2024-07-10;16:19:00;23,036;22,284;23,12;21,5
2024-07-10;16:24:00;23,017;22,28;23,089;21,5
2024-07-10;16:29:00;22,988;22,258;23;21,5
2024-07-10;16:34:00;22,985;22,271;23;21,497
2024-07-10;16:39:00;22,975;22,28;23;21,5
2024-07-10;16:44:00;22,97;22,274;23;21,5
2024-07-10;16:49:00;22,966;22,263;23;21,471
2024-07-10;16:54:00;22,951;22,248;23;21,395
2024-07-10;16:59:00;22,953;22,234;23;21,37
2024-07-10;17:04:00;22,935;22,229;23;21,42
2024-07-10;17:09:00;22,919;22,212;23;21,46
2024-07-10;17:14:00;22,905;22,192;23;21,37
2024-07-10;17:19:00;22,907;22,19;22,996;21,37
2024-07-10;17:24:00;22,897;22,182;22,9;21,37
2024-07-10;17:29:00;22,896;22,17;22,872;21,37
2024-07-10;17:34:00;22,879;22,183;22,87;21,37
2024-07-10;17:39:00;22,862;22,184;22,87;21,37
2024-07-10;17:44:00;22,851;22,177;22,87;21,37
2024-07-10;17:49:00;22,848;22,177;22,87;21,37
2024-07-10;17:54:00;22,842;22,177;22,87;21,37
2024-07-10;17:59:00;22,84;22,173;22,87;21,37
2024-07-10;18:04:00;22,831;22,162;22,87;21,37
2024-07-10;18:09:00;22,837;22,163;22,87;21,37
2024-07-10;18:14:00;22,831;22,148;22,87;21,37
2024-07-10;18:19:00;22,821;22,161;22,87;21,37
2024-07-10;18:24:00;22,822;22,151;22,87;21,37
2024-07-10;18:29:00;22,702;21,795;22,797;21,267
2024-07-10;18:34:00;22,04;20,061;22,324;19,811
2024-07-10;18:39:00;21,463;19,47;21,742;18,704
2024-07-10;18:44:00;21,003;20,025;21,5;18,948
2024-07-10;18:49:00;20,732;20,297;21,227;19,786
2024-07-10;18:54:00;20,747;20,45;21,166;20,145
2024-07-10;18:59:00;20,632;20,337;21,114;20,265
2024-07-10;19:04:00;20,42;20,361;20,836;20,37
2024-07-10;19:09:00;20,573;20,548;20,885;20,416
2024-07-10;19:14:00;20,344;20,33;20,686;20,394
2024-07-10;19:19:00;20,555;20,511;20,728;20,433
2024-07-10;19:24:00;20,528;20,449;20,846;20,427
2024-07-10;19:29:00;20,328;20,375;20,537;20,437
2024-07-10;19:34:00;20,55;20,546;20,726;20,451
2024-07-10;19:39:00;20,439;20,352;20,841;20,482
2024-07-10;19:44:00;20,433;20,477;20,794;20,527
2024-07-10;19:49:00;20,441;20,484;20,814;20,516
2024-07-10;19:54:00;20,354;20,366;20,816;20,558
2024-07-10;19:59:00;20,583;20,58;20,913;20,574
2024-07-10;20:04:00;20,355;20,359;20,823;20,525
2024-07-10;20:09:00;20,486;20,566;20,767;20,6
2024-07-10;20:14:00;20,371;20,451;20,788;20,511
2024-07-10;20:19:00;20,445;20,492;20,755;20,597
2024-07-10;20:24:00;20,511;20,55;20,849;20,573
2024-07-10;20:29:00;20,438;20,496;20,813;20,647
2024-07-10;20:34:00;20,492;20,604;20,895;20,616
2024-07-10;20:39:00;20,414;20,401;20,921;20,552
2024-07-10;20:44:01;20,651;20,676;20,982;20,592
2024-07-10;20:49:00;20,354;20,376;20,807;20,552
2024-07-10;20:54:00;20,655;20,663;20,961;20,61
2024-07-10;20:59:00;20,432;20,355;20,872;20,532
2024-07-10;21:04:00;20,687;20,69;20,972;20,639
2024-07-10;21:09:00;20,347;20,393;20,87;20,578
2024-07-10;21:14:00;20,584;20,658;20,895;20,651
2024-07-10;21:19:00;20,301;20,402;20,816;20,62
2024-07-10;21:24:00;20,7;20,726;20,957;20,687
2024-07-10;21:29:00;20,41;20,425;20,858;20,637
2024-07-10;21:34:00;20,599;20,654;20,827;20,667
2024-07-10;21:39:00;20,421;20,397;20,851;20,587
2024-07-10;21:44:00;20,682;20,716;20,89;20,679
2024-07-10;21:49:00;20,386;20,408;20,776;20,591
2024-07-10;21:54:00;20,744;20,746;20,96;20,654
2024-07-10;21:59:00;20,303;20,462;20,725;20,665
2024-07-10;22:04:00;20,559;20,675;20,866;20,655
2024-07-10;22:09:00;20,561;20,57;20,919;20,714
2024-07-10;22:14:00;20,516;20,566;20,959;20,62
2024-07-10;22:19:00;20,326;20,469;20,839;20,636
2024-07-10;22:24:00;20,495;20,622;20,917;20,59
2024-07-10;22:29:00;20,568;20,631;20,832;20,671
2024-07-10;22:34:00;20,333;20,424;20,741;20,543
2024-07-10;22:39:00;20,735;20,767;20,953;20,683
2024-07-10;22:44:00;20,393;20,425;20,804;20,666
2024-07-10;22:49:00;20,659;20,688;20,973;20,655
2024-07-10;22:54:00;20,485;20,551;20,857;20,718
2024-07-10;22:59:00;20,453;20,545;20,902;20,62
2024-07-10;23:04:00;20,794;20,799;20,994;20,733
2024-07-10;23:09:00;20,387;20,427;20,852;20,669
2024-07-10;23:14:00;20,631;20,74;21,008;20,663
2024-07-10;23:19:00;20,399;20,527;20,796;20,695
2024-07-10;23:24:00;20,455;20,586;20,872;20,604
2024-07-10;23:29:00;20,653;20,68;20,903;20,716
2024-07-10;23:34:00;20,383;20,414;20,841;20,554
2024-07-10;23:39:00;20,737;20,77;20,97;20,672
2024-07-10;23:44:00;20,524;20,454;20,943;20,671
2024-07-10;23:49:00;20,611;20,677;21,038;20,63
2024-07-10;23:54:00;20,207;20,334;20,84;20,542
2024-07-10;23:59:00;20,583;20,666;20,891;20,572
2024-07-11;00:04:00;20,842;20,818;20,999;20,722
2024-07-11;00:09:00;20,494;20,541;20,883;20,696
2024-07-11;00:14:00;20,598;20,654;21;20,663
2024-07-11;00:19:00;20,567;20,523;20,911;20,694
2024-07-11;00:24:00;20,502;20,514;20,973;20,561
2024-07-11;00:29:00;20,752;20,806;21,059;20,717
2024-07-11;00:34:00;20,429;20,395;20,996;20,641
2024-07-11;00:39:00;20,732;20,694;21,107;20,648
2024-07-11;00:44:00;20,776;20,739;21,089;20,75
2024-07-11;00:49:00;20,484;20,46;21;20,621
2024-07-11;00:54:00;20,771;20,8;21,067;20,706
2024-07-11;00:59:00;20,598;20,573;20,975;20,712
2024-07-11;01:04:00;20,592;20,593;21,041;20,62
2024-07-11;01:09:00;20,821;20,831;21,077;20,718
2024-07-11;01:14:00;20,404;20,41;20,936;20,64
2024-07-11;01:19:00;20,712;20,713;21;20,647
2024-07-11;01:24:00;20,551;20,585;20,843;20,708
2024-07-11;01:29:00;20,473;20,521;20,881;20,583
2024-07-11;01:34:00;20,811;20,771;21;20,689
2024-07-11;01:39:00;20,55;20,542;20,785;20,699
2024-07-11;01:44:00;20,552;20,553;20,936;20,62
2024-07-11;01:49:00;20,819;20,823;21,026;20,723
2024-07-11;01:54:00;20,336;20,408;20,793;20,643
2024-07-11;01:59:00;20,627;20,697;20,947;20,647
2024-07-11;02:04:00;20,61;20,688;20,951;20,739
2024-07-11;02:09:00;20,354;20,457;20,871;20,589
2024-07-11;02:14:00;20,786;20,826;21,116;20,69
2024-07-11;02:19:00;20,458;20,47;20,927;20,682
2024-07-11;02:24:00;20,625;20,701;21;20,62
2024-07-11;02:29:00;20,844;20,886;20,999;20,723
2024-07-11;02:34:00;20,529;20,616;20,927;20,693
2024-07-11;02:39:00;20,565;20,623;20,994;20,594
2024-07-11;02:44:00;20,815;20,853;20,965;20,704
2024-07-11;02:49:00;20,504;20,496;20,807;20,68
2024-07-11;02:54:00;20,577;20,647;20,982;20,627
2024-07-11;02:59:00;20,762;20,802;21,038;20,75
2024-07-11;03:04:00;20,27;20,373;20,846;20,631
2024-07-11;03:09:00;20,668;20,749;21,075;20,678
2024-07-11;03:14:00;20,572;20,601;21,049;20,725
2024-07-11;03:19:00;20,532;20,566;21,081;20,62
2024-07-11;03:24:00;20,756;20,779;21,124;20,732
2024-07-11;03:29:00;20,344;20,399;20,908;20,615
2024-07-11;03:34:00;20,689;20,742;21,015;20,661
2024-07-11;03:39:00;20,846;20,855;21,014;20,78
2024-07-11;03:44:00;20,521;20,557;20,916;20,755
2024-07-11;03:49:00;20,568;20,629;21,033;20,635
2024-07-11;03:54:00;20,834;20,858;21,125;20,752
2024-07-11;03:59:00;20,373;20,442;20,953;20,669
2024-07-11;04:04:00;20,7;20,722;21,102;20,666
2024-07-11;04:09:00;20,567;20,605;20,989;20,726
2024-07-11;04:14:00;20,42;20,533;20,966;20,62
2024-07-11;04:19:00;20,782;20,811;21,096;20,701
2024-07-11;04:24:00;20,563;20,598;20,985;20,737
2024-07-11;04:29:00;20,567;20,596;21,069;20,621
2024-07-11;04:34:00;20,84;20,804;21,123;20,747
2024-07-11;04:39:00;20,518;20,572;20,95;20,743
2024-07-11;04:44:00;20,541;20,584;21;20,62
2024-07-11;04:49:00;20,827;20,82;21,131;20,73
2024-07-11;04:54:00;20,595;20,631;21,066;20,774
2024-07-11;04:59:00;20,515;20,554;21,04;20,62
2024-07-11;05:04:00;20,828;20,835;21,135;20,737
2024-07-11;05:09:00;20,671;20,708;21,041;20,8
2024-07-11;05:14:00;20,437;20,498;21,032;20,62
2024-07-11;05:19:00;20,804;20,785;21,151;20,7
2024-07-11;05:24:00;20,93;20,877;21,249;20,801
2024-07-11;05:29:00;20,547;20,483;21,12;20,702
2024-07-11;05:34:00;20,729;20,741;21,192;20,689
2024-07-11;05:39:00;20,893;20,897;21,17;20,818
2024-07-11;05:44:00;20,696;20,657;20,984;20,801
2024-07-11;05:49:00;20,603;20,56;21,021;20,62
2024-07-11;05:54:00;20,832;20,835;20,95;20,664
2024-07-11;05:59:00;20,867;20,867;20,851;20,75
2024-07-11;06:04:00;20,509;20,429;20,936;20,622
2024-07-11;06:09:00;20,773;20,751;21,085;20,655
2024-07-11;06:14:00;20,933;20,915;21,168;20,75
2024-07-11;06:19:00;20,347;20,488;20,753;20,654
2024-07-11;06:24:00;20,556;20,664;20,936;20,603
2024-07-11;06:29:00;20,857;20,844;21,071;20,719
2024-07-11;06:34:00;20,859;20,887;21,02;20,844
2024-07-11;06:39:00;20,254;20,437;20,709;20,649
2024-07-11;06:44:00;20,714;20,773;20,954;20,68
2024-07-11;06:49:00;20,563;20,675;20,775;20,718
2024-07-11;06:54:00;20,457;20,532;20,865;20,62
2024-07-11;06:59:00;20,813;20,793;21;20,649
2024-07-11;07:04:00;20,841;20,88;21,019;20,747
2024-07-11;07:09:00;20,538;20,487;21,091;20,62
2024-07-11;07:14:00;20,802;20,8;21,162;20,715
2024-07-11;07:19:00;20,948;20,897;21,242;20,75
2024-07-11;07:24:00;20,432;20,495;20,778;20,671
2024-07-11;07:29:00;20,599;20,652;20,98;20,593
2024-07-11;07:34:00;20,873;20,863;21,121;20,728
2024-07-11;07:39:00;20,726;20,769;21,087;20,829
2024-07-11;07:44:00;20,499;20,52;21,059;20,63
2024-07-11;07:49:00;20,828;20,814;21,165;20,738
2024-07-11;07:54:00;20,877;20,824;21,2;20,829
2024-07-11;07:59:00;20,506;20,427;21,04;20,638
2024-07-11;08:04:00;20,789;20,744;21,152;20,662
2024-07-11;08:09:00;20,65;20,647;21,057;20,72
2024-07-11;08:14:00;20,377;20,466;20,93;20,552
2024-07-11;08:19:00;20,76;20,741;20,998;20,649
2024-07-11;08:24:00;20,916;20,874;21,128;20,765
2024-07-11;08:29:00;20,845;20,914;21,032;20,794
2024-07-11;08:34:00;20,428;20,437;20,944;20,639
2024-07-11;08:39:00;20,773;20,801;21,086;20,691
2024-07-11;08:44:00;20,933;20,925;21,151;20,781
2024-07-11;08:49:00;20,386;20,498;20,796;20,724
2024-07-11;08:54:00;20,564;20,653;20,941;20,62
2024-07-11;08:59:00;20,84;20,81;21,072;20,742
2024-07-11;09:04:00;20,902;20,935;20,988;20,757
2024-07-11;09:09:00;20,257;20,432;20,643;20,672
2024-07-11;09:14:00;20,579;20,708;20,87;20,646
2024-07-11;09:19:00;20,882;20,893;21,056;20,788
2024-07-11;09:24:00;20,608;20,559;20,963;20,766
2024-07-11;09:29:00;20,589;20,601;21,011;20,62
2024-07-11;09:34:00;20,851;20,828;21,12;20,728
2024-07-11;09:39:00;20,716;20,759;20,987;20,79
2024-07-11;09:44:00;20,421;20,463;20,95;20,62
2024-07-11;09:49:00;20,783;20,795;21,12;20,693
2024-07-11;09:54:00;20,743;20,716;21,126;20,737
2024-07-11;09:59:00;20,505;20,484;21,103;20,62
2024-07-11;10:04:00;20,822;20,77;21,124;20,667
2024-07-11;10:09:00;20,847;20,836;21,036;20,75
2024-07-11;10:14:00;20,312;20,375;20,748;20,546
2024-07-11;10:19:00;20,734;20,755;20,937;20,62
2024-07-11;10:24:00;20,901;20,912;21,029;20,737
2024-07-11;10:29:00;20,472;20,623;20,687;20,696
2024-07-11;10:34:00;20,529;20,596;20,872;20,601
2024-07-11;10:39:00;20,819;20,906;20,907;20,62
2024-07-11;10:44:00;20,565;20,751;20,65;20,635
2024-07-11;10:49:00;20,337;20,499;20,675;20,508
2024-07-11;10:54:00;20,788;20,799;20,87;20,62
2024-07-11;10:59:00;20,772;20,943;20,777;20,714
2024-07-11;11:04:00;20,227;20,488;20,55;20,527
2024-07-11;11:09:00;20,658;20,796;20,631;20,564
2024-07-11;11:14:00;20,329;20,596;20,358;20,593
2024-07-11;11:19:00;20,23;20,51;20,355;20,5
2024-07-11;11:24:00;20,697;20,814;20,51;20,563
2024-07-11;11:29:00;20,203;20,473;20,264;20,546
2024-07-11;11:34:00;20,378;20,688;20,474;20,464
2024-07-11;11:39:00;20,73;20,859;20,527;20,579
2024-07-11;11:44:00;20,03;20,429;20,156;20,508
2024-07-11;11:49:00;20,394;20,595;20,486;20,461
2024-07-11;11:54:00;20,686;20,829;20,483;20,578
2024-07-11;11:59:00;19,908;20,334;19,99;20,458
2024-07-11;12:04:00;20,433;20,781;20,303;20,447
2024-07-11;12:09:00;20,599;20,887;20,333;20,56
2024-07-11;12:14:00;20,106;20,38;20,312;20,437
2024-07-11;12:19:00;20,621;20,748;20,498;20,537
2024-07-11;12:24:00;20,043;20,376;20,187;20,498
2024-07-11;12:29:00;20,407;20,636;20,371;20,481
2024-07-11;12:34:00;20,716;20,852;20,491;20,591
2024-07-11;12:39:00;20,097;20,414;20,169;20,504
2024-07-11;12:44:00;20,413;20,68;20,367;20,429
2024-07-11;12:49:00;20,421;20,73;20,321;20,496
2024-07-11;12:54:00;20,13;20,369;20,243;20,37
2024-07-11;12:59:00;20,575;20,835;20,328;20,448
2024-07-11;13:04:00;20,236;20,589;20,161;20,471
2024-07-11;13:09:00;20,288;20,521;20,335;20,421
2024-07-11;13:14:00;20,672;20,979;20,5;20,517
2024-07-11;13:19:00;20,421;20,645;20,309;20,585
2024-07-11;13:24:00;20,238;20,433;20,27;20,375
2024-07-11;13:29:00;20,468;20,652;20,311;20,482
2024-07-11;13:34:00;20,111;20,372;20,254;20,371
2024-07-11;13:39:00;20,635;20,794;20,386;20,456
2024-07-11;13:44:00;20,088;20,473;20,129;20,454
2024-07-11;13:49:00;20,425;20,583;20,404;20,419
2024-07-11;13:54:00;20,344;20,534;20,299;20,473
2024-07-11;13:59:00;20,256;20,438;20,328;20,37
2024-07-11;14:04:00;20,59;20,798;20,354;20,448
2024-07-11;14:09:00;19,819;20,301;19,91;20,389
2024-07-11;14:14:00;20,457;20,795;20,273;20,409
2024-07-11;14:19:00;20,131;20,569;20,082;20,465
2024-07-11;14:24:00;20,244;20,449;20,286;20,37
2024-07-11;14:29:00;20,628;20,785;20,415;20,482
2024-07-11;14:34:00;20,118;20,328;20,208;20,411
2024-07-11;14:39:00;20,551;20,609;20,514;20,419
2024-07-11;14:44:00;20,573;20,675;20,405;20,534
2024-07-11;14:49:00;20,166;20,365;20,316;20,402
2024-07-11;14:54:00;20,67;20,831;20,544;20,5
2024-07-11;14:59:00;20,287;20,433;20,375;20,472
2024-07-11;15:04:00;20,488;20,601;20,5;20,423
2024-07-11;15:09:00;20,554;20,795;20,375;20,5
2024-07-11;15:14:00;20,043;20,322;20,222;20,391
2024-07-11;15:19:00;20,581;20,787;20,37;20,443
2024-07-11;15:24:00;20,373;20,527;20,298;20,499
2024-07-11;15:29:00;20,342;20,504;20,441;20,432
2024-07-11;15:34:00;20,749;20,795;20,581;20,577
2024-07-11;15:39:00;20,327;20,453;20,343;20,548
2024-07-11;15:44:00;20,468;20,569;20,561;20,476
2024-07-11;15:49:00;20,282;20,414;20,41;20,464
2024-07-11;15:54:00;20,414;20,499;20,64;20,452
2024-07-11;15:59:00;20,329;20,26;20,725;20,401
2024-07-11;16:04:00;20,445;20,411;20,778;20,487
2024-07-11;16:09:00;20,416;20,308;20,86;20,397
2024-07-11;16:14:00;20,444;20,198;20,907;20,408
2024-07-11;16:19:00;20,506;20,355;20,961;20,384
2024-07-11;16:24:00;20,411;20,134;20,976;20,381
2024-07-11;16:29:00;20,525;20,33;20,914;20,366
2024-07-11;16:34:00;20,38;20,04;20,932;20,178
2024-07-11;16:39:00;20,481;20,259;20,87;20,306
2024-07-11;16:44:00;20,517;20,288;20,87;20,275
2024-07-11;16:49:00;20,466;20,115;20,901;20,332
2024-07-11;16:54:00;20,502;20,264;20,907;20,273
2024-07-11;16:59:00;20,442;20,073;20,882;20,252
2024-07-11;17:04:00;20,526;20,195;20,87;20,279
2024-07-11;17:09:00;20,432;20,166;20,87;20,179
2024-07-11;17:14:00;20,532;20,277;20,87;20,329
2024-07-11;17:19:00;20,52;20,232;20,87;20,187
2024-07-11;17:24:00;20,4;20,043;20,87;20,3
2024-07-11;17:29:00;20,498;20,302;20,87;20,224
2024-07-11;17:34:00;20,402;20,07;20,87;20,293
2024-07-11;17:39:00;20,527;20,363;20,87;20,314
2024-07-11;17:44:00;20,428;20,153;20,87;20,267
2024-07-11;17:49:00;20,624;20,506;20,87;20,394
2024-07-11;17:54:00;20,414;20,155;20,87;20,372
2024-07-11;17:59:00;20,577;20,429;20,87;20,405
2024-07-11;18:04:00;20,457;20,073;20,87;20,278
2024-07-11;18:09:00;20,593;20,317;20,917;20,323
2024-07-11;18:14:00;20,511;20,122;20,937;20,202
2024-07-11;18:19:00;20,482;20,164;20,87;20,304
2024-07-11;18:24:00;20,525;20,364;20,87;20,291
2024-07-11;18:29:00;20,409;20,12;20,87;20,297
2024-07-11;18:34:00;20,529;20,463;20,87;20,333
2024-07-11;18:39:00;20,601;20,559;20,835;20,496
2024-07-11;18:44:00;20,36;20,292;20,864;20,389
2024-07-11;18:49:00;20,637;20,643;20,87;20,511
2024-07-11;18:54:00;20,65;20,669;20,889;20,619
2024-07-11;18:59:00;20,369;20,339;20,827;20,492
2024-07-11;19:04:00;20,694;20,667;20,906;20,551
2024-07-11;19:09:00;20,611;20,595;20,921;20,612
2024-07-11;19:14:00;20,428;20,421;20,873;20,5
2024-07-11;19:19:00;20,728;20,7;20,941;20,584
2024-07-11;19:24:00;20,613;20,55;20,891;20,6
2024-07-11;19:29:00;20,473;20,473;20,947;20,508
2024-07-11;19:34:00;20,752;20,719;21;20,62
2024-07-11;19:39:00;20,83;20,768;21,02;20,69
2024-07-11;19:44:00;20,491;20,36;21;20,543
2024-07-11;19:49:00;20,734;20,716;21,079;20,607
2024-07-11;19:54:00;20,706;20,738;21,007;20,739
2024-07-11;19:59:00;20,394;20,421;20,939;20,53
2024-07-11;20:04:00;20,727;20,7;21;20,62
2024-07-11;20:09:00;20,618;20,608;20,942;20,672
2024-07-11;20:14:00;20,419;20,472;20,906;20,508
2024-07-11;20:19:00;20,756;20,732;21;20,62
2024-07-11;20:24:00;20,782;20,768;20,978;20,72
2024-07-11;20:29:00;20,426;20,399;20,924;20,537
2024-07-11;20:34:00;20,733;20,762;21,023;20,639
2024-07-11;20:39:00;20,754;20,805;21,009;20,75
2024-07-11;20:44:00;20,403;20,393;20,956;20,54
2024-07-11;20:49:00;20,731;20,761;21,061;20,611
2024-07-11;20:54:00;20,884;20,873;21,12;20,74
2024-07-11;20:59:00;20,551;20,516;20,948;20,688
2024-07-11;21:04:00;20,634;20,612;21,044;20,607
2024-07-11;21:09:00;20,8;20,812;21,036;20,707
2024-07-11;21:14:00;20,349;20,351;20,88;20,549
2024-07-11;21:19:00;20,657;20,657;21;20,585
2024-07-11;21:24:00;20,855;20,798;21;20,699
2024-07-11;21:29:00;20,718;20,677;20,899;20,722
2024-07-11;21:34:00;20,493;20,499;20,911;20,569
2024-07-11;21:39:00;20,816;20,796;21,03;20,68
2024-07-11;21:44:00;20,838;20,871;20,963;20,75
2024-07-11;21:49:00;20,257;20,388;20,633;20,556
2024-07-11;21:54:00;20,677;20,704;20,936;20,582
2024-07-11;21:59:00;20,61;20,644;20,969;20,683
2024-07-11;22:04:00;20,426;20,469;20,943;20,532
2024-07-11;22:09:00;20,757;20,74;21;20,627
2024-07-11;22:14:00;20,591;20,586;20,962;20,692
2024-07-11;22:19:00;20,413;20,465;20,932;20,5
2024-07-11;22:24:00;20,76;20,745;21,045;20,612
